Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297	300
P9723_1001_S1_L001_R1_001	33.65519028617148	33.89120250393756	33.96522868055171	33.92548571658607	33.91679037070956	37.8395638237381	37.84104827225289	37.70179693750723	37.8572463731652	37.74333432296568	37.690603692502776	37.43454387174366	37.46378096584762	36.97327992673366	36.70518651214984	37.37011578698416	37.196197798990575	37.36628238739577	36.98680803313088	37.01180010768542	36.77320243348915	35.67098683118046	34.627549351623074	34.78076356005978	34.752791518012145	34.64164205165881	34.75112289724094	34.42687707256689	33.59496293910742	33.352765351462054	33.47813734419581	33.46749560955482	33.23883015392976	33.01208492051911	33.088947148600845	33.15158483749063	33.183850206564784	32.83951752907255	32.796123324963396	32.96770745796998	32.904179099971316	32.686014482179075	32.41374247082682	32.37176126042259	32.69453571985689	32.78301388336764	32.2775727505573	32.06069935137148	31.846991098340943	32.03861981512326	31.63502090807993	31.604768350551257	31.574048820744036	31.347922526883615	30.69787497421085	30.708039672515564	30.819076421422352	30.53722745273667	29.791653876926638	29.26931418478616	29.26604235961897	28.645423118147004	27.355248154503414	24.430224378167033	24.718426786496046	23.926910787160274	23.061452142889493	21.138806000191217
P9723_1001_S1_L001_R2_001	32.50246317812879	33.79986614803222	33.86196641623936	33.82568045610309	33.90443170782028	37.553503046893475	37.65239751015212	37.51558670940536	37.63762850543711	37.628891896923925	37.16766015689866	36.57995239700695	36.47465014819325	36.51596813719324	34.34520623770298	35.27464008413552	36.01138647491282	35.593265132568796	35.05683575960992	35.05291379631353	34.583928706215055	34.09805612724995	33.915026141389944	33.748652171068855	33.45932560749169	33.332968343506415	32.96355502775164	32.75205885460959	32.585321571804535	31.729626069935136	31.738365697665643	31.910302072692684	31.92069421870204	31.636307094657496	31.269244742787844	31.544806694611204	31.462083159309003	31.519796504752755	31.011982267130282	30.879192057445643	30.991942715383413	30.74932646293659	30.146134143825453	29.935580972892456	30.037917343893888	29.734622874596806	29.371107096670308	28.72144399100273	28.841929883709817	28.234877998460195	28.202828000221405	27.33041207284365	26.448119279212186	26.500656679766713	25.555691979449193	24.68830405531206	24.831801416012922	23.883260955984845	22.613601574018627	20.538384819375324	18.936237149456293	18.688643214057475	16.62157633336185	15.731004845843795	13.90903400141903	13.27105828599033	12.730337598816467	11.508380844072521
P9723_1002_S2_L001_R1_001	33.45968652428152	33.80383240806347	33.95086077348927	33.90409246988656	33.89621275237287	37.79186099929145	37.83276623245167	37.680166782163184	37.838419073276704	37.73463571879064	37.68083718105442	37.38641527357102	37.4289159159393	36.88548870599777	36.768213281840055	37.33233642967819	37.12487327825836	37.31287306024247	36.973170029042834	36.936967710288016	36.780563103923505	35.49157991450662	34.8477454820098	34.62309956318957	34.63793320927191	34.4318692527505	34.60665182082207	34.309862883571725	33.30418201213102	32.92933793243064	33.025816197024085	32.96222018048603	32.743227102490835	32.99345640849951	32.80158139390023	32.904182790759236	32.98440174101269	33.214160132678245	32.642012442478844	32.50029120695159	32.42223606450156	32.08881734160756	32.15110682000452	31.879542322336512	31.34307994175861	32.00290584049022	31.950025305416922	31.82144108509628	31.018416893117706	31.545188466958916	31.174933621944852	31.02002553900538	30.956266789170844	31.135343491836085	30.20600244489259	30.065207776938585	29.433962984014762	29.976577306102108	29.500925788945032	29.23218070403563	29.353705102350677	27.857253311116477	27.41481573763344	24.66859091652327	23.49936152486549	23.571602650450437	22.828381776985303	19.709565836908535
P9723_1002_S2_L001_R2_001	32.42160771153382	33.793772531553905	33.86178570594327	33.82613621321955	33.90989714321309	37.52260747015907	37.71458993545172	37.53344597488145	37.63490901729333	37.58627901363378	37.12424648254705	36.49505181770756	36.54565953702767	36.60721554764815	34.77824668499038	35.19131595954248	36.094699099127155	35.55034376435596	34.89830959814998	34.59464926692154	34.51284113648573	34.0089441022806	33.99699605235496	33.63047239373672	33.626609619172946	33.3135434591337	33.11990095849133	33.15125086622389	32.79685745653308	31.796055469473878	31.593620699052412	31.532388597768453	31.159384416534948	31.326553557941615	31.184313756024636	30.7849678037234	30.58339030296424	30.739767657341293	30.155466359368063	29.986771106664282	29.84697464007911	30.256754989060273	29.478600182199	29.344919840225486	29.722475103362893	29.096173042334016	29.103960881718585	28.281344068020964	27.782556392148308	27.545095810201587	26.732658003130087	26.197452328487667	25.755325427661546	25.877808317306567	25.348770156737864	24.168385358675085	24.51888329141718	23.40004749632098	22.727023849382157	20.295757254868374	19.1810061433766	19.907228784327774	17.68202926084824	18.289585847653605	16.233902251014165	15.707354143470036	14.50218483076516	12.192036969267544
P9723_1003_S3_L001_R1_001	33.38969731930038	33.75936467165148	33.913317152631905	33.91839266861851	33.89541317022025	37.676726999640834	37.81271019493029	37.71716786933539	37.77362618226145	37.71746681323625	37.67557113159699	37.40340157526022	37.44865674782413	36.91221642957949	36.78148361794679	37.32207795034774	37.1183179326433	37.296202614307944	36.936776992929104	36.95416507943418	36.72023276991115	35.52741177708363	34.80542234895896	34.58751836654731	34.49929000823547	34.42519835871091	34.45043444820543	34.23203996560694	33.409852088072356	33.35781698393176	33.36499599110424	33.25530026810624	33.006745103161045	32.67545503687821	32.916710746380204	32.84548010608155	32.82776260081194	32.7475571131597	32.51356095154134	32.52378744508176	32.64636387712825	32.58246534391246	32.20406911989319	32.240958216785124	32.06778988307085	32.404357179914165	32.238660992537284	31.647759190529577	31.236014758541124	31.73153386519226	31.232611732096927	31.129339675007344	31.101554580843647	30.96027383841792	30.737008456774667	30.541146507907143	29.98858063322413	30.40616317838316	29.274075686500726	29.142615831691682	28.82127000366424	28.258100327604787	27.631878158592645	25.467043248910706	24.056938654825007	24.308459314243002	23.882819070008743	21.20953645555568
P9723_1003_S3_L001_R2_001	32.30646466185599	33.75765590250946	33.82276327198453	33.75412226950663	33.86912860029677	37.38112082195061	37.54611318509489	37.32934620533528	37.51407467067193	37.49507069079986	36.97329458672095	36.18951809807827	36.21730972256991	36.241492252491504	34.237927419033	34.80758751546418	35.827032655267615	34.86919462916808	34.478795662411066	33.997282657988585	33.494046154906634	33.37191160838349	33.14727848583463	33.18840503996198	33.0090016942573	32.848952063765026	32.74346549991474	32.220040125237176	32.009417458468924	31.159173115365498	31.311290574197223	30.96445615066192	30.987322456709364	30.648756879519077	30.938723756244627	30.438388895540147	30.107590055036148	30.481096514618866	30.004247615523315	29.543488718858498	29.545088649201666	29.36336993944935	28.84147919183564	27.84869665538371	28.378531909721847	27.748585277012882	27.38227523881046	27.040103469418113	26.61264416605899	26.83930822059448	25.628679023498297	25.657425527051885	24.93761214931232	25.026388329578396	24.342411940341826	22.46559496729394	22.663119247415988	22.351161128585787	21.18261481586289	20.420435572873018	18.686338916763713	19.155366659773545	17.2492488308899	16.373443333079376	15.448061762390392	14.95859699532356	13.742981530055834	11.937134709781343
P9723_1004_S4_L001_R1_001	33.5377313265887	33.84265297765882	33.9448561355851	33.88951752239611	33.91133937220985	37.66342917636249	37.82219936282196	37.723107191722676	37.807338533292054	37.742268473668965	37.71906440691508	37.39827123011315	37.41240000399485	36.861957075372764	36.86523384833565	37.313838148788065	37.13966982592456	37.28278021352456	37.05148758102048	36.99179957854368	36.65951522535928	35.58092161112165	35.19598817525392	34.8855246731716	34.788021452326504	34.85243835452267	34.77518401262371	34.35872923928133	33.263485104215555	33.28768189036143	33.235431293631216	32.99210019075392	33.135726912283154	32.90823238022951	32.99538295598678	32.81503860020574	32.66586303668268	32.57361104175614	32.4015120494562	32.15209379899929	32.34104105703642	32.33243615735701	32.03853528947658	31.970654855236738	32.10703093010017	32.10529017567338	32.05195497807828	31.587955537356812	31.427458578433818	31.633241118956544	31.29970238392474	30.973023799298904	30.974003535439284	31.03912552806879	30.720563473119675	30.486268713359767	29.714675069160783	30.018927583417387	29.30318988504829	29.230442728879744	28.98782170999411	28.53194079637268	27.583243615735704	25.970784687752797	25.5185231051943	25.01800876868839	24.25514286570324	20.801650870377216
P9723_1004_S4_L001_R2_001	32.137477653826565	33.75991471002407	33.849534101009695	33.78708965434589	33.888488849384295	37.465124988764494	37.56762776018935	37.42202059343447	37.59299503640304	37.56165846058584	37.058035134676274	36.456491126446885	36.3895754476725	36.331591247291	34.93697430314894	35.05070958463582	36.00517831996724	35.48036033516764	34.958283813880094	34.28795254122182	33.915610861988036	33.51000808956446	33.23527050105364	33.57158565450568	32.9704461244994	33.00702693525352	33.01524832965474	33.00652458328756	32.46992279958853	31.452162710103966	31.449818733833354	31.19148298694684	30.82921830838219	30.79885048287709	31.06196706248939	30.51769117837989	30.146301271359942	30.501510052032877	29.82261882171998	29.124910864984173	29.189551478592612	29.061201050644666	28.69930090183663	27.70703692237014	28.095420907029933	27.40691308212406	27.403829060511942	26.87150775499606	26.485563622926424	26.43484305246232	25.56151664352985	25.22141737159065	24.292993038979716	24.560264259105754	24.178489748224788	22.369943772533432	22.77155569315583	22.033648593314624	21.396402640593635	20.470268353823563	19.07346123500684	19.185345903784118	18.067324151844122	17.682078119226198	16.360603821070818	15.858767190324482	14.597954638516313	12.595636628748913
P9723_1005_S5_L001_R1_001	33.364006745425236	33.76148975410788	33.95236856408851	33.935314531002476	33.92711502994096	37.69231198056277	37.7885550760254	37.716608519119006	37.81841705496221	37.72166944628979	37.676614465499384	37.40905057675244	37.4297170359152	36.92035845524187	36.61991294127485	37.29150550272465	37.138137203435896	37.27993979289872	36.885863874345546	36.92442708018787	36.66316914200235	35.498263935667595	34.355190307399994	34.5038080062437	34.46533678347278	34.354073502836144	34.46877918023572	34.14616295869588	33.238303051700996	32.99116869602382	33.11018828655978	33.091923607594644	32.874653089098146	32.648948001691004	32.732704627491785	32.79360485373298	32.78583181963885	32.448512243504275	32.3925902525818	32.57975443307303	32.51434982369911	32.23845356945419	31.946111856989553	31.884236052718382	32.26839731112112	32.35995019906438	31.840041438838227	31.574653553659118	31.384233729913547	31.574753898827915	31.17408028542626	31.114809739056103	31.14499598154764	30.935923105868795	30.210853073303078	30.22087551159776	30.30164501038294	30.04051250365842	29.300300570945428	28.790469996329968	28.76575535290374	28.25346817989659	26.87705672753964	23.952286801358376	24.290882991029328	23.530521190948495	22.74780007154239	20.854857217186897
